case_id,language,case_type,_source_file,_source_path,_source_row,_encoding_used,_is_empty_judgment,_duplicate_case_id,_duplicate_judgment,char_count,word_count,token_count,length_bucket,routing_decision,annotation_state
ALL_CRIM_000108,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,293,utf-8-sig,False,False,False,4260,817,3721,0-4K,direct,partial
ALL_CRIM_000110,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,294,utf-8-sig,False,False,False,1968,351,1449,0-4K,direct,partial
ALL_CRIM_000112,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,295,utf-8-sig,False,False,False,1931,358,1579,0-4K,direct,partial
ALL_CRIM_000113,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,296,utf-8-sig,False,False,False,1846,312,1547,0-4K,direct,partial
ALL_CRIM_000114,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,297,utf-8-sig,False,False,False,3000,502,2119,0-4K,direct,partial
ALL_CRIM_000115,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,298,utf-8-sig,False,False,False,2216,404,1672,0-4K,direct,partial
ALL_CRIM_000116,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,299,utf-8-sig,False,False,False,2187,364,1825,0-4K,direct,partial
ALL_CRIM_000119,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,300,utf-8-sig,False,False,False,1930,341,1577,0-4K,direct,partial
ALL_CRIM_000120,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,301,utf-8-sig,False,False,False,2605,437,1957,0-4K,direct,partial
ALL_CRIM_000122,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,302,utf-8-sig,False,False,False,2953,480,1792,0-4K,direct,partial
ALL_CRIM_000123,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,303,utf-8-sig,False,False,False,3729,648,3195,0-4K,direct,partial
ALL_CRIM_000124,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,304,utf-8-sig,False,False,False,2487,472,2100,0-4K,direct,partial
ALL_CRIM_000125,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,305,utf-8-sig,False,False,False,1816,307,1438,0-4K,direct,partial
ALL_CRIM_000126,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,306,utf-8-sig,False,False,False,3909,710,3367,0-4K,direct,partial
ALL_CRIM_000127,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,307,utf-8-sig,False,False,False,2353,405,1952,0-4K,direct,partial
ALL_CRIM_000128,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,308,utf-8-sig,False,False,False,1999,341,1641,0-4K,direct,partial
ALL_CRIM_000129,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,309,utf-8-sig,False,False,False,4564,859,3873,0-4K,direct,partial
ALL_CRIM_000130,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,310,utf-8-sig,False,False,False,2725,536,2301,0-4K,direct,partial
ALL_CRIM_000131,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,311,utf-8-sig,False,False,False,1829,307,1459,0-4K,direct,partial
ALL_CRIM_000132,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,312,utf-8-sig,False,False,False,3600,670,3083,0-4K,direct,partial
ALL_CRIM_000133,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,313,utf-8-sig,False,False,False,3657,660,3164,0-4K,direct,partial
ALL_CRIM_000135,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,314,utf-8-sig,False,False,False,2089,351,1709,0-4K,direct,partial
ALL_CRIM_000136,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,315,utf-8-sig,False,False,False,2822,488,2377,0-4K,direct,partial
ALL_CRIM_000137,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,316,utf-8-sig,False,False,False,3505,656,3058,0-4K,direct,partial
ALL_CRIM_000138,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,317,utf-8-sig,False,False,False,1718,299,1394,0-4K,direct,partial
ALL_CRIM_000139,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,318,utf-8-sig,False,False,False,4649,812,4028,4K-8K,direct,partial
ALL_CRIM_000140,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,319,utf-8-sig,False,False,False,2126,368,1746,0-4K,direct,partial
ALL_CRIM_000141,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,320,utf-8-sig,False,False,False,1251,220,931,0-4K,direct,partial
ALL_CRIM_000142,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,321,utf-8-sig,False,False,False,4822,871,4198,4K-8K,direct,partial
ALL_CRIM_000143,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,322,utf-8-sig,False,False,False,2723,519,2339,0-4K,direct,partial
ALL_CRIM_000144,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,323,utf-8-sig,False,False,False,2545,432,2122,0-4K,direct,partial
ALL_CRIM_000145,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,324,utf-8-sig,False,False,False,4246,771,3754,0-4K,direct,partial
ALL_CRIM_000146,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,325,utf-8-sig,False,False,False,1963,355,1447,0-4K,direct,partial
ALL_CRIM_000147,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,326,utf-8-sig,False,False,False,2674,516,2228,0-4K,direct,partial
ALL_CRIM_000148,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,327,utf-8-sig,False,False,False,3695,678,3184,0-4K,direct,partial
ALL_CRIM_000149,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,328,utf-8-sig,False,False,False,3423,579,2966,0-4K,direct,partial
ALL_CRIM_000152,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,329,utf-8-sig,False,False,False,1883,313,1530,0-4K,direct,partial
ALL_CRIM_000153,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,330,utf-8-sig,False,False,False,2077,353,1679,0-4K,direct,partial
ALL_CRIM_000154,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,331,utf-8-sig,False,False,False,9070,1657,8084,8K-16K,chunk_candidate,partial
ALL_CRIM_000155,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,332,utf-8-sig,False,False,False,3855,708,3360,0-4K,direct,partial
ALL_CRIM_000156,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,333,utf-8-sig,False,False,False,2110,360,1750,0-4K,direct,partial
ALL_CRIM_000157,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,334,utf-8-sig,False,False,False,1372,234,1091,0-4K,direct,partial
ALL_CRIM_000158,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,335,utf-8-sig,False,False,False,2062,348,1649,0-4K,direct,partial
ALL_CRIM_000159,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,336,utf-8-sig,False,False,False,3108,542,2664,0-4K,direct,partial
ALL_CRIM_000160,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,337,utf-8-sig,False,False,False,2156,363,1761,0-4K,direct,partial
ALL_CRIM_000161,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,338,utf-8-sig,False,False,False,3054,556,2652,0-4K,direct,partial
ALL_CRIM_000162,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,339,utf-8-sig,False,False,False,2265,399,1858,0-4K,direct,partial
ALL_CRIM_000163,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,340,utf-8-sig,False,False,False,4314,759,3720,0-4K,direct,partial
ALL_CRIM_000164,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,341,utf-8-sig,False,False,False,1281,229,1017,0-4K,direct,partial
ALL_CRIM_000165,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,342,utf-8-sig,False,False,False,3338,603,2873,0-4K,direct,partial
ALL_CRIM_000166,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,343,utf-8-sig,False,False,False,2152,358,1763,0-4K,direct,partial
ALL_CRIM_000167,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,344,utf-8-sig,False,False,False,3454,589,2972,0-4K,direct,partial
ALL_CRIM_000168,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,345,utf-8-sig,False,False,False,2774,474,2336,0-4K,direct,partial
ALL_CRIM_000169,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,346,utf-8-sig,False,False,False,2710,509,2301,0-4K,direct,partial
ALL_CRIM_000171,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,347,utf-8-sig,False,False,False,3926,715,3408,0-4K,direct,partial
ALL_CRIM_000173,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,348,utf-8-sig,False,False,False,3931,720,3377,0-4K,direct,partial
ALL_CRIM_000174,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,349,utf-8-sig,False,False,False,2140,368,1771,0-4K,direct,partial
ALL_CRIM_000175,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,350,utf-8-sig,False,False,False,1343,246,1055,0-4K,direct,partial
ALL_CRIM_000178,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,351,utf-8-sig,False,False,False,3864,727,3382,0-4K,direct,partial
ALL_CRIM_000179,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,352,utf-8-sig,False,False,False,2642,472,2230,0-4K,direct,partial
ALL_CRIM_000180,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,353,utf-8-sig,False,False,False,3882,738,3338,0-4K,direct,partial
ALL_CRIM_000181,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,354,utf-8-sig,False,False,False,3174,574,2735,0-4K,direct,partial
ALL_CRIM_000182,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,355,utf-8-sig,False,False,False,2017,338,1604,0-4K,direct,partial
ALL_CRIM_000183,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,356,utf-8-sig,False,False,False,3401,618,2939,0-4K,direct,partial
ALL_CRIM_000184,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,357,utf-8-sig,False,False,False,2793,520,2318,0-4K,direct,partial
ALL_CRIM_000185,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,358,utf-8-sig,False,False,False,2234,380,1792,0-4K,direct,partial
ALL_CRIM_000186,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,359,utf-8-sig,False,False,False,2095,360,1723,0-4K,direct,partial
ALL_CRIM_000187,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,360,utf-8-sig,False,False,False,1693,296,1345,0-4K,direct,partial
ALL_CRIM_000188,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,361,utf-8-sig,False,False,False,5486,963,4834,4K-8K,direct,partial
ALL_CRIM_000190,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,362,utf-8-sig,False,False,False,1970,357,1439,0-4K,direct,partial
ALL_CRIM_000191,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,363,utf-8-sig,False,False,False,2042,349,1682,0-4K,direct,partial
ALL_CRIM_000192,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,364,utf-8-sig,False,False,False,2192,363,1822,0-4K,direct,partial
ALL_CRIM_000193,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,365,utf-8-sig,False,False,False,1336,218,1048,0-4K,direct,partial
ALL_CRIM_000195,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,366,utf-8-sig,False,False,False,1904,331,1546,0-4K,direct,partial
ALL_CRIM_000198,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,367,utf-8-sig,False,False,False,1868,323,1481,0-4K,direct,partial
ALL_CRIM_000199,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,368,utf-8-sig,False,False,False,2577,454,2135,0-4K,direct,partial
DEL_ADM_000001,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,369,utf-8-sig,False,False,False,3172,503,2911,0-4K,direct,partial
DEL_ADM_000002,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,370,utf-8-sig,False,False,False,30008,5419,27368,16K-32K,chunk_candidate,partial
DEL_ADM_000003,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,371,utf-8-sig,False,False,False,12135,2193,11059,8K-16K,chunk_candidate,partial
DEL_ADM_000004,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,372,utf-8-sig,False,False,False,10519,1876,9487,8K-16K,chunk_candidate,partial
DEL_ADM_000005,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,373,utf-8-sig,False,False,False,4421,790,4052,4K-8K,direct,partial
DEL_ADM_000006,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,374,utf-8-sig,False,False,False,2946,513,2650,0-4K,direct,partial
DEL_ADM_000008,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,375,utf-8-sig,False,False,False,8959,1576,8193,8K-16K,chunk_candidate,partial
DEL_ADM_000009,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,376,utf-8-sig,False,False,False,6164,1144,5548,4K-8K,direct,partial
DEL_ADM_000011,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,377,utf-8-sig,False,False,False,18499,3346,16990,16K-32K,chunk_candidate,partial
DEL_ADM_000012,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,378,utf-8-sig,False,False,False,2632,435,2366,0-4K,direct,partial
DEL_ADM_000013,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,379,utf-8-sig,False,False,False,10784,1932,9703,8K-16K,chunk_candidate,partial
DEL_ADM_000014,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,380,utf-8-sig,False,False,False,24005,4119,21714,16K-32K,chunk_candidate,partial
DEL_ADM_000015,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,381,utf-8-sig,False,False,False,18110,3114,16592,16K-32K,chunk_candidate,partial
DEL_ADM_000016,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,382,utf-8-sig,False,False,False,7142,1344,6221,4K-8K,direct,partial
DEL_ADM_000017,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,383,utf-8-sig,False,False,False,2345,391,2096,0-4K,direct,partial
DEL_ADM_000018,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,384,utf-8-sig,False,False,False,32759,6065,29880,16K-32K,chunk_candidate,all_missing
DEL_ADM_000019,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,385,utf-8-sig,False,False,False,2889,489,2597,0-4K,direct,partial
DEL_ADM_000020,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,386,utf-8-sig,False,False,False,20744,3748,18677,16K-32K,chunk_candidate,partial
DEL_ADM_000021,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,387,utf-8-sig,False,False,False,9722,1723,8621,8K-16K,chunk_candidate,partial
DEL_ADM_000022,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,388,utf-8-sig,False,False,False,23345,4479,21354,16K-32K,chunk_candidate,partial
DEL_ADM_000023,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,389,utf-8-sig,False,False,False,2701,442,2436,0-4K,direct,partial
DEL_ADM_000025,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,390,utf-8-sig,False,False,False,5308,906,4888,4K-8K,direct,partial
DEL_ADM_000026,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,391,utf-8-sig,False,False,False,14952,2572,13741,8K-16K,chunk_candidate,partial
DEL_ADM_000027,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,392,utf-8-sig,False,False,False,2475,416,2231,0-4K,direct,partial
DL_CIV_000002,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,393,utf-8-sig,False,False,False,7435,1327,6722,4K-8K,direct,partial
DL_CIV_000003,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,394,utf-8-sig,False,False,False,32759,5854,30025,16K-32K,chunk_candidate,all_missing
DL_CIV_000004,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,395,utf-8-sig,False,False,False,31555,5706,28947,16K-32K,chunk_candidate,partial
DL_CIV_000005,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,396,utf-8-sig,False,False,False,18568,3325,16852,16K-32K,chunk_candidate,partial
DL_CIV_000006,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,397,utf-8-sig,False,False,False,32759,5943,30009,16K-32K,chunk_candidate,all_missing
DL_CIV_000007,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,398,utf-8-sig,False,False,False,5758,1046,5247,4K-8K,direct,partial
DL_CIV_000008,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,399,utf-8-sig,False,False,False,10994,1964,10068,8K-16K,chunk_candidate,partial
DEL_CON_000001,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,400,utf-8-sig,False,False,False,3032,513,2768,0-4K,direct,partial
DEL_CON_000002,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,401,utf-8-sig,False,False,False,12818,2340,11624,8K-16K,chunk_candidate,partial
DEL_CON_000003,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,402,utf-8-sig,False,False,False,3254,552,2949,0-4K,direct,partial
DEL_CON_000004,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,403,utf-8-sig,False,False,False,2614,439,2335,0-4K,direct,partial
DEL_CON_000005,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,404,utf-8-sig,False,False,False,11395,2030,9872,8K-16K,chunk_candidate,partial
DEL_CON_000006,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,405,utf-8-sig,False,False,False,8787,1558,7930,4K-8K,chunk_candidate,partial
DEL_CON_000007,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,406,utf-8-sig,False,False,False,2324,399,2092,0-4K,direct,partial
DEL_CON_000008,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,407,utf-8-sig,False,False,False,6382,1132,5591,4K-8K,direct,partial
DEL_CON_000009,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,408,utf-8-sig,False,False,False,2537,425,2287,0-4K,direct,partial
DEL_CON_000010,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,409,utf-8-sig,False,False,False,5238,898,4800,4K-8K,direct,partial
DEL_CON_000012,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,410,utf-8-sig,False,False,False,1684,273,1521,0-4K,direct,partial
DEL_CON_000014,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,411,utf-8-sig,False,False,False,1656,267,1488,0-4K,direct,partial
DEL_CON_000015,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,412,utf-8-sig,False,False,False,8772,1557,7987,4K-8K,chunk_candidate,partial
DEL_CON_000016,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,413,utf-8-sig,False,False,False,8201,1462,7488,4K-8K,chunk_candidate,partial
DEL_CON_000017,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,414,utf-8-sig,False,False,False,2803,452,2493,0-4K,direct,partial
DEL_CON_000018,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,415,utf-8-sig,False,False,False,13055,2256,11441,8K-16K,chunk_candidate,partial
DL_CRIM_000002,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,416,utf-8-sig,False,False,False,14315,2686,13096,8K-16K,chunk_candidate,partial
DL_CRIM_000003,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,417,utf-8-sig,False,False,False,24350,4628,22153,16K-32K,chunk_candidate,partial
DL_CRIM_000004,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,418,utf-8-sig,False,False,False,11752,2329,10753,8K-16K,chunk_candidate,partial
DL_CRIM_000005,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,419,utf-8-sig,False,False,False,31907,5898,29473,16K-32K,chunk_candidate,partial
DL_CRIM_000006,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,420,utf-8-sig,False,False,False,16690,2996,15313,8K-16K,chunk_candidate,partial
DL_CRIM_000007,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,421,utf-8-sig,False,False,False,9261,1784,8567,8K-16K,chunk_candidate,partial
DL_CRIM_000008,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,422,utf-8-sig,False,False,False,32485,5866,29818,16K-32K,chunk_candidate,partial
DL_CRIM_000010,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,423,utf-8-sig,False,False,False,8805,1641,8133,8K-16K,chunk_candidate,partial
DL_CRIM_000012,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,424,utf-8-sig,False,False,False,8945,1752,8225,8K-16K,chunk_candidate,partial
DL_CRIM_000013,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,425,utf-8-sig,False,False,False,32463,6068,29764,16K-32K,chunk_candidate,partial
DL_CRIM_000015,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,426,utf-8-sig,False,False,False,4866,836,4484,4K-8K,direct,partial
DL_CRIM_000016,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,427,utf-8-sig,False,False,False,32514,5939,29809,16K-32K,chunk_candidate,partial
DL_CRIM_000017,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,428,utf-8-sig,False,False,False,16958,3201,15425,8K-16K,chunk_candidate,partial
DL_CRIM_000018,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,429,utf-8-sig,False,False,False,32196,5358,8720,8K-16K,chunk_candidate,partial
DL_CRIM_000019,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,430,utf-8-sig,False,False,False,12635,2361,11665,8K-16K,chunk_candidate,partial
DL_CRIM_000021,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,431,utf-8-sig,False,False,False,11481,2156,10591,8K-16K,chunk_candidate,partial
DL_CRIM_000022,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,432,utf-8-sig,False,False,False,8198,1558,7553,4K-8K,chunk_candidate,partial
DL_CRIM_000023,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,433,utf-8-sig,False,False,False,12264,2363,11390,8K-16K,chunk_candidate,partial
DL_CRIM_000024,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,434,utf-8-sig,False,False,False,11696,2195,10761,8K-16K,chunk_candidate,partial
DL_CRIM_000025,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,435,utf-8-sig,False,False,False,32583,6161,29728,16K-32K,chunk_candidate,partial
DL_CRIM_000026,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,436,utf-8-sig,False,False,False,8567,1681,7732,4K-8K,chunk_candidate,partial
DL_CRIM_000027,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,437,utf-8-sig,False,False,False,28358,5199,25886,16K-32K,chunk_candidate,partial
DL_CRIM_000029,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,438,utf-8-sig,False,False,False,14340,2501,13210,8K-16K,chunk_candidate,partial
DL_CRIM_000030,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,439,utf-8-sig,False,False,False,13224,2485,12089,8K-16K,chunk_candidate,partial
DL_CRIM_000031,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,440,utf-8-sig,False,False,False,8057,1592,7449,4K-8K,chunk_candidate,partial
DL_CRIM_000032,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,441,utf-8-sig,False,False,False,18125,3357,16475,16K-32K,chunk_candidate,partial
